month;id;name;type;data_status;unique_users;net_reach;unique_clients;visits;impressions;impressions_at_percent;usetime_seconds;usetime_formatted;impressions_per_visits
2024-07-01;184;"arboe.at";service;OK;0;0;0;5;5;80.00;203;03:23;1.00
2024-07-01;188;"tele.at";service;OK;133823;1.888;126331;533274;1536036;93.36;172;02:52;2.88
2024-07-01;230;"miss.at";service;OK;0;0;930;1753;2486;27.19;65;01:05;1.42
2024-07-01;349;"mail.a1.net";service;OK;172220;2.429;149295;1265742;5871428;93.96;212;03:32;4.64
2024-07-01;376;"world.a1.net";service;OK;92323;1.302;89117;849787;1732567;96.60;504;08:24;2.04
2024-07-01;391;"yesss.at";service;OK;69020;0.974;70603;186726;540027;91.10;286;04:46;2.89
2024-07-01;416;"freizeit.at";service;OK;233776;3.298;284948;383499;514310;79.15;122;02:02;1.34
2024-07-01;454;"automotive.at";service;OK;1486;0.021;6437;7056;15179;52.42;68;01:08;2.15
2024-07-01;455;"die-wirtschaft.at";service;OK;2756;0.039;2792;3155;7270;79.74;120;02:00;2.30
2024-07-01;456;"gast.at";service;OK;4574;0.065;6271;6871;14995;75.45;100;01:40;2.18
2024-07-01;457;"handwerkundbau.at";service;OK;11394;0.161;16724;18942;42178;67.37;94;01:34;2.23
2024-07-01;458;"trafikantenzeitung.at";service;OK;3313;0.047;12121;13372;29297;59.26;70;01:10;2.19
2024-07-01;494;"exxpress.at";service;OK;291827;4.117;344831;1302428;3143828;79.65;225;03:45;2.41
2024-07-01;533;"MeinMed.at";service;OK;140073;1.976;461887;517722;618307;18.69;83;01:23;1.19
2024-07-01;601;"styleupyourlife.at";service;OK;99216;1.4;76709;115229;294790;74.08;116;01:56;2.56
2024-07-01;1103;"puls24.at";service;OK;616501;8.697;801414;1368812;2192127;81.99;166;02:46;1.60
2024-07-01;1395;"motorrad-magazin.at";service;OK;3024;0.043;12105;15337;21367;31.49;83;01:23;1.39
2024-08-01;2;"ausschreibung.at - Ausschreibungen für die Bauwirtschaft";service;OK;1737;0.025;7306;21320;103257;92.33;301;05:01;4.84
2024-08-01;3;"vienna.at - VIENNA ONLINE";service;OK;591254;8.34;613847;1230948;2584350;86.85;141;02:21;2.10
2024-08-01;4;"vol.at - VORARLBERG ONLINE";service;OK;1028032;14.502;1344671;9576143;28426779;87.59;267;04:27;2.97
2024-08-01;8;"bdb.at - BAUDATENBANK.AT - Partner der Bauwirtschaft";service;OK;323;0.005;8303;10509;21291;74.48;103;01:43;2.03
2024-08-01;13;"gastro.news - Gastro News";service;NO_DATA;;;;;;;;;
2024-08-01;14;"derstandard.at - derStandard.at";service;OK;2808642;39.62;5694894;30122920;129043047;84.80;456;07:36;4.28
2024-08-01;18;"elektro.at ";service;OK;2342;0.033;1971;5223;12127;84.20;205;03:25;2.32
2024-08-01;20;"falter.at ";service;OK;347370;4.9;415087;644830;1242283;85.36;187;03:07;1.93
2024-08-01;27;"fondsprofessionell.at - FONDS professionell";service;OK;24698;0.348;35592;61805;216051;71.47;219;03:39;3.50
2024-08-01;29;"gmx.at - GMX.at";service;OK;2271410;32.041;2907764;74725028;372621355;93.22;363;06:03;4.99
2024-08-01;30;"gmx.net - GMX.at";service;OK;1163118;16.407;1592446;11342172;94327089;89.97;400;06:40;8.32
2024-08-01;34;"heute.at";service;OK;3199568;45.134;5168057;29798416;118209967;92.43;242;04:02;3.97
2024-08-01;37;"industriemagazin.at - Das österreichische Industriemagazin";service;OK;36647;0.517;61215;76604;115404;70.37;128;02:08;1.51
2024-08-01;38;"kosmo.at";service;OK;69402;0.979;133586;225294;313114;69.27;121;02:01;1.39
2024-08-01;40;"kronehit.at";service;OK;127501;1.799;219149;536173;1143612;83.42;204;03:24;2.13
2024-08-01;42;"netdoktor.at";service;OK;357823;5.048;418455;563660;882518;94.25;108;01:48;1.57
2024-08-01;46;"autorevue.at";service;NO_DATA;;;;;;;;;
2024-08-01;47;"gusto.at";service;OK;255984;3.611;315003;432196;619279;66.76;159;02:39;1.43
2024-08-01;48;"news.at";service;OK;279027;3.936;323436;489273;8195687;88.30;201;03:21;16.75
2024-08-01;49;"trend.at";service;OK;101130;1.427;105648;129693;189785;80.12;119;01:59;1.46
2024-08-01;50;"tv-media.at";service;OK;148795;2.099;192619;943152;3763314;93.10;159;02:39;3.99
2024-08-01;51;"woman.at ";service;OK;75555;1.066;225018;277766;420709;44.27;60;01:00;1.51
2024-08-01;54;"noen.at - NÖN";service;OK;1071787;15.119;1277224;4805536;26192264;96.09;157;02:37;5.45
2024-08-01;57;"oe24.at";service;OK;2522491;35.583;4440746;19994983;125968057;88.77;213;03:33;6.30
2024-08-01;58;"wetter.at";service;OK;723557;10.207;846072;2157866;7986139;83.73;132;02:12;3.70
2024-08-01;64;"nachrichten.at - Nachrichten.at";service;OK;1584455;22.351;2137622;9467046;29872013;93.19;225;03:45;3.16
2024-08-01;67;"orf.at";service;NO_DATA;;;;;;;;;
2024-08-01;80;"salzburg24.at";service;OK;887320;12.517;1046068;5406680;28228811;92.30;207;03:27;5.22
2024-08-01;81;"sn.at - Salzburger Nachrichten";service;OK;1003154;14.151;1219459;3068063;36315955;88.96;208;03:28;11.84
2024-08-01;83;"diepresse.com";service;OK;1357136;19.144;1862488;5629834;10653849;87.51;212;03:32;1.89
2024-08-01;84;"kleinezeitung.at";service;OK;2552941;36.013;4242521;21242184;104736001;92.82;265;04:25;4.93
2024-08-01;87;"ichkoche.at";service;OK;665340;9.386;878699;1334604;2783241;78.98;193;03:13;2.09
2024-08-01;88;"ligaportal.at";service;OK;729064;10.284;917388;8473176;66711390;95.72;505;08:25;7.87
2024-08-01;94;"servustv.com";service;OK;483915;6.826;886205;1864134;2825491;62.39;236;03:56;1.52
2024-08-01;96;"bergwelten.com";service;OK;245067;3.457;801281;1167824;1814261;33.20;212;03:32;1.55
2024-08-01;97;"servus.com";service;OK;232468;3.279;282509;344610;489920;56.67;99;01:39;1.42
2024-08-01;98;"speedweek.com";service;OK;153841;2.17;876897;3266565;6442417;17.72;248;04:08;1.97
2024-08-01;103;"skysportaustria.at - Sky Österreich";service;OK;443081;6.25;492742;1595919;6787519;94.95;215;03:35;4.25
2024-08-01;105;"solidbau.at - SOLID - Wirtschaft und Technik am Bau";service;OK;4908;0.069;6852;10270;16141;80.02;129;02:09;1.57
2024-08-01;107;"laola1.at";service;OK;943129;13.304;1172351;6079303;18700102;89.73;255;04:15;3.08
2024-08-01;110;"springermedizin.at - Springer Medizin";service;OK;2848;0.04;23943;28389;40745;33.73;66;01:06;1.44
2024-08-01;112;"atv.at";service;OK;110941;1.565;91141;123364;256861;75.92;128;02:08;2.08
2024-08-01;113;"prosieben.at - ProSieben.at";service;OK;412898;5.824;398895;510652;721353;94.16;171;02:51;1.41
2024-08-01;114;"puls4.com";service;OK;37539;0.53;31311;46029;87758;84.58;129;02:09;1.91
2024-08-01;115;"sat1.at";service;OK;149733;2.112;161474;222195;357772;92.72;160;02:40;1.61
2024-08-01;116;"sixx.at";service;OK;24137;0.34;27980;42076;77061;73.71;105;01:45;1.83
2024-08-01;117;"songtexte.com";service;OK;257382;3.631;309099;438551;814190;98.24;210;03:30;1.86
2024-08-01;118;"wetter.com";service;OK;1395371;19.684;1673365;6905191;12954442;93.55;175;02:55;1.88
2024-08-01;122;"tips.at";service;OK;1164183;16.422;1280011;3901272;7557559;96.12;161;02:41;1.94
2024-08-01;123;"regionaljobs.at";service;OK;31402;0.443;28151;37747;132270;78.86;179;02:59;3.50
2024-08-01;126;"tt.com";service;OK;1420970;20.045;2358577;8828447;24726654;85.26;207;03:27;2.80
2024-08-01;128;"k.at";service;OK;40226;0.567;191534;213455;264983;24.07;56;00:56;1.24
2024-08-01;129;"profil.at";service;OK;526989;7.434;566135;859457;1277565;85.40;200;03:20;1.49
2024-08-01;131;"events.at";service;OK;122533;1.728;126228;142278;350198;87.35;116;01:56;2.46
2024-08-01;132;"film.at";service;OK;127974;1.805;332522;392475;657205;48.58;92;01:32;1.67
2024-08-01;133;"futurezone.at - FUTUREZONE.at";service;OK;223336;3.15;491191;975724;1811752;58.73;203;03:23;1.86
2024-08-01;134;"kurier.at - KURIER.at";service;OK;1857676;26.205;3225905;9849155;21155706;83.12;210;03:30;2.15
2024-08-01;146;"tvheute.at - das TV-Magazin";service;OK;439127;6.194;385680;2348865;10991435;93.38;182;03:02;4.68
2024-08-01;148;"willhaben.at";service;OK;3602921;50.824;6041679;76057910;1146089140;91.78;546;09:06;15.07
2024-08-01;151;"MeinBezirk.at";service;OK;2362347;33.324;3350506;10972221;88465467;95.99;146;02:26;8.06
2024-08-01;177;"bvz.at";service;OK;255649;3.606;290434;638626;3132928;95.36;135;02:15;4.91
2024-08-01;179;"krone.at";service;OK;3536468;49.887;6127844;52404567;185913791;89.73;330;05:30;3.55
2024-08-01;184;"arboe.at";service;OK;0;0;0;2;3;33.33;288;04:48;1.50
2024-08-01;188;"tele.at";service;OK;131702;1.858;138299;558406;1691780;92.78;175;02:55;3.03
2024-08-01;230;"miss.at";service;OK;0;0;0;12;12;16.67;0;00:00;1.00
2024-08-01;349;"mail.a1.net";service;OK;209233;2.952;150941;1217879;5719495;94.20;214;03:34;4.70
2024-08-01;376;"world.a1.net";service;OK;97714;1.378;97912;884040;1757554;96.41;498;08:18;1.99
2024-08-01;391;"yesss.at";service;OK;1019;0.014;1445;5859;9429;95.89;219;03:39;1.61
2024-08-01;416;"freizeit.at";service;OK;196203;2.768;302968;432957;586742;76.50;125;02:05;1.36
2024-08-01;454;"automotive.at";service;OK;3437;0.048;5783;6463;14168;56.69;80;01:20;2.19
2024-08-01;455;"die-wirtschaft.at";service;OK;242;0.003;2925;3397;7475;82.07;121;02:01;2.20
2024-08-01;456;"gast.at";service;OK;1686;0.024;7400;8353;18435;78.32;106;01:46;2.21
2024-08-01;457;"handwerkundbau.at";service;OK;6386;0.09;14690;16782;37521;64.80;98;01:38;2.24
2024-08-01;458;"trafikantenzeitung.at";service;OK;19097;0.269;13134;14523;32402;58.10;73;01:13;2.23
2024-08-01;494;"exxpress.at";service;OK;282115;3.98;309128;1220655;2909258;80.97;224;03:44;2.38
2024-08-01;533;"MeinMed.at";service;OK;94359;1.331;471862;531472;634857;17.66;87;01:27;1.19
2024-08-01;601;"styleupyourlife.at";service;OK;315307;4.448;438049;535526;1104642;80.88;171;02:51;2.06
2024-08-01;1103;"puls24.at";service;OK;749085;10.567;926531;1699282;3043592;86.46;185;03:05;1.79
2024-08-01;1395;"motorrad-magazin.at";service;OK;12433;0.175;25432;33681;45449;25.57;81;01:21;1.35
2024-08-01;1525;"hektar.com";service;OK;347;0.005;8780;9971;18681;68.58;78;01:18;1.87
2024-09-01;2;"ausschreibung.at - Ausschreibungen für die Bauwirtschaft";service;OK;2365;0.033;7567;22521;104533;93.69;286;04:46;4.64
2024-09-01;3;"vienna.at - VIENNA ONLINE";service;OK;702200;9.905;802940;1679364;3415580;88.95;154;02:34;2.03
2024-09-01;4;"vol.at - VORARLBERG ONLINE";service;OK;1088113;15.349;1358644;9786683;29838201;91.27;286;04:46;3.05
2024-09-01;8;"bdb.at - BAUDATENBANK.AT - Partner der Bauwirtschaft";service;OK;1987;0.028;9906;12488;26844;78.35;108;01:48;2.15
2024-09-01;13;"gastro.news - Gastro News";service;NO_DATA;;;;;;;;;
2024-09-01;14;"derstandard.at - derStandard.at";service;OK;3027113;42.702;5921751;31025617;150855303;85.91;455;07:35;4.86
2024-09-01;18;"elektro.at ";service;NO_DATA;;;;;;;;;
2024-09-01;20;"falter.at ";service;OK;334156;4.714;391169;652973;1440238;83.00;213;03:33;2.21
2024-09-01;27;"fondsprofessionell.at - FONDS professionell";service;OK;22439;0.317;35621;61391;210411;69.55;219;03:39;3.43
2024-09-01;29;"gmx.at - GMX.at";service;OK;2383498;33.622;2981653;77999594;393221423;94.26;365;06:05;5.04
2024-09-01;30;"gmx.net - GMX.at";service;OK;1335329;18.837;1880680;13050205;114431439;90.69;397;06:37;8.77
2024-09-01;34;"heute.at";service;OK;3129277;44.143;5044574;25028565;107997558;91.41;244;04:04;4.31
2024-09-01;37;"industriemagazin.at - Das österreichische Industriemagazin";service;OK;36818;0.519;70701;88650;131037;69.31;121;02:01;1.48
2024-09-01;38;"kosmo.at";service;OK;45315;0.639;110939;191232;271585;75.88;122;02:02;1.42
2024-09-01;40;"kronehit.at";service;OK;164704;2.323;244967;542054;1412766;87.12;204;03:24;2.61
2024-09-01;42;"netdoktor.at";service;OK;358656;5.059;377379;506198;801592;94.14;111;01:51;1.58
2024-09-01;46;"autorevue.at";service;NO_DATA;;;;;;;;;
2024-09-01;47;"gusto.at";service;OK;291528;4.112;347848;473004;687069;65.02;165;02:45;1.45
2024-09-01;48;"news.at";service;OK;222101;3.133;315025;467904;8176322;87.18;203;03:23;17.47
2024-09-01;49;"trend.at";service;OK;99113;1.398;119224;140245;198905;82.69;127;02:07;1.42
2024-09-01;50;"tv-media.at";service;OK;153751;2.169;201809;1029293;3950397;93.46;162;02:42;3.84
2024-09-01;51;"woman.at ";service;OK;103455;1.459;186117;236725;403183;52.04;69;01:09;1.70
2024-09-01;54;"noen.at - NÖN";service;OK;1314479;18.543;1567121;6298242;33848960;95.55;169;02:49;5.37
2024-09-01;57;"oe24.at";service;OK;2350018;33.15;4026908;17333118;112907209;89.17;220;03:40;6.51
2024-09-01;58;"wetter.at";service;OK;794031;11.201;992906;2627497;8319205;81.00;159;02:39;3.17
2024-09-01;64;"nachrichten.at - Nachrichten.at";service;OK;1503388;21.207;2018740;9166742;34217537;92.90;233;03:53;3.73
2024-09-01;67;"orf.at";service;NO_DATA;;;;;;;;;
2024-09-01;80;"salzburg24.at";service;OK;803619;11.336;912607;4856575;32087535;92.60;218;03:38;6.61
2024-09-01;81;"sn.at - Salzburger Nachrichten";service;OK;807958;11.397;1002002;2571576;19098139;87.97;216;03:36;7.43
2024-09-01;83;"diepresse.com";service;OK;1430484;20.179;2059483;6804867;14683637;88.66;231;03:51;2.16
2024-09-01;84;"kleinezeitung.at";service;OK;2407353;33.959;3971401;20523894;104888276;92.39;276;04:36;5.11
2024-09-01;87;"ichkoche.at";service;OK;639406;9.02;924252;1383530;2780855;77.98;193;03:13;2.01
2024-09-01;88;"ligaportal.at";service;OK;790124;11.146;1020866;9416279;70990003;96.41;457;07:37;7.54
2024-09-01;94;"servustv.com";service;OK;627321;8.849;1201397;2555564;3966551;60.40;260;04:20;1.55
2024-09-01;96;"bergwelten.com";service;OK;135292;1.908;538525;673952;1008872;24.14;157;02:37;1.50
2024-09-01;97;"servus.com";service;OK;168927;2.383;340037;426820;666741;52.15;118;01:58;1.56
2024-09-01;98;"speedweek.com";service;OK;282579;3.986;1396757;4912811;9540786;17.01;246;04:06;1.94
2024-09-01;103;"skysportaustria.at - Sky Österreich";service;OK;455420;6.424;509043;1455182;5201787;95.01;193;03:13;3.57
2024-09-01;105;"solidbau.at - SOLID - Wirtschaft und Technik am Bau";service;OK;4452;0.063;8525;12454;20464;81.78;123;02:03;1.64
2024-09-01;107;"laola1.at";service;OK;779967;11.002;990865;4894798;15834546;90.05;240;04:00;3.23
2024-09-01;110;"springermedizin.at - Springer Medizin";service;OK;1287;0.018;22842;26493;41587;38.10;77;01:17;1.57
2024-09-01;112;"atv.at";service;OK;132057;1.863;129880;190625;540972;88.96;154;02:34;2.84
2024-09-01;113;"prosieben.at - ProSieben.at";service;OK;271638;3.832;327895;434415;660243;94.55;172;02:52;1.52
2024-09-01;114;"puls4.com";service;OK;68381;0.965;44156;62019;118376;87.59;134;02:14;1.91
2024-09-01;115;"sat1.at";service;OK;156125;2.202;149301;203088;393599;93.95;181;03:01;1.94
2024-09-01;116;"sixx.at";service;OK;21003;0.296;26517;39264;76761;77.75;115;01:55;1.95
2024-09-01;117;"songtexte.com";service;OK;281874;3.976;287158;400262;710930;98.13;196;03:16;1.78
2024-09-01;118;"wetter.com";service;OK;1450887;20.467;1877001;7648939;14810760;93.78;182;03:02;1.94
2024-09-01;122;"tips.at";service;OK;1151812;16.248;1268962;3592356;5587897;94.84;169;02:49;1.56
2024-09-01;123;"regionaljobs.at";service;OK;38952;0.549;30899;41785;147789;78.02;183;03:03;3.54
2024-09-01;126;"tt.com";service;OK;1481848;20.903;2202431;8036156;22748532;85.21;205;03:25;2.83
2024-09-01;128;"k.at";service;OK;39423;0.556;150341;166762;209576;26.51;61;01:01;1.26
2024-09-01;129;"profil.at";service;OK;395693;5.582;403152;602461;1086077;86.92;197;03:17;1.80
2024-09-01;131;"events.at";service;OK;78618;1.109;107716;120411;277797;88.23;114;01:54;2.31
2024-09-01;132;"film.at";service;OK;81141;1.145;299149;341094;583915;49.73;91;01:31;1.71
2024-09-01;133;"futurezone.at - FUTUREZONE.at";service;OK;224422;3.166;503644;965842;1799419;63.67;209;03:29;1.86
2024-09-01;134;"kurier.at - KURIER.at";service;OK;1964734;27.715;3492359;10714701;37716190;85.75;214;03:34;3.52
2024-09-01;146;"tvheute.at - das TV-Magazin";service;OK;503500;7.103;445076;2294443;9638737;92.38;176;02:56;4.20
2024-09-01;148;"willhaben.at";service;OK;3482143;49.12;6081858;79032685;1240918980;93.05;559;09:19;15.70
2024-09-01;151;"MeinBezirk.at";service;OK;2756439;38.883;4128549;14227841;105713583;95.79;149;02:29;7.43
2024-09-01;177;"bvz.at";service;OK;188977;2.666;223914;550774;2600291;95.83;136;02:16;4.72
2024-09-01;179;"krone.at";service;OK;3373781;47.592;5798080;50164591;173113360;89.55;335;05:35;3.45
2024-09-01;184;"arboe.at";service;OK;0;0;0;1;1;0.00;0;00:00;1.00
2024-09-01;188;"tele.at";service;OK;152544;2.152;158996;644639;1888039;93.61;174;02:54;2.93
2024-09-01;230;"miss.at";service;OK;0;0;0;3;3;0.00;0;00:00;1.00
2024-09-01;349;"mail.a1.net";service;OK;127093;1.793;130462;716830;3279985;92.68;221;03:41;4.58
2024-09-01;376;"world.a1.net";service;OK;82006;1.157;108665;889420;1722973;96.92;493;08:13;1.94
2024-09-01;391;"yesss.at";service;OK;0;0;243;2029;3168;97.47;232;03:52;1.56
2024-09-01;416;"freizeit.at";service;OK;254374;3.588;370590;534284;722278;73.54;138;02:18;1.35
2024-09-01;454;"automotive.at";service;OK;0;0;5705;6392;13862;57.62;77;01:17;2.17
2024-09-01;455;"die-wirtschaft.at";service;OK;433;0.006;3284;3856;8574;81.78;122;02:02;2.22
2024-09-01;456;"gast.at";service;OK;6465;0.091;6819;7618;16796;77.88;110;01:50;2.20
2024-09-01;457;"handwerkundbau.at";service;OK;1822;0.026;16018;18499;41506;68.66;105;01:45;2.24
2024-09-01;458;"trafikantenzeitung.at";service;OK;8429;0.119;10313;11458;25546;64.94;82;01:22;2.23
2024-09-01;494;"exxpress.at";service;OK;536436;7.567;569165;1518597;3383296;84.24;219;03:39;2.23
2024-09-01;533;"MeinMed.at";service;OK;87505;1.234;419259;467708;562810;19.03;82;01:22;1.20
2024-09-01;601;"styleupyourlife.at";service;OK;169096;2.385;192064;259548;566489;89.34;149;02:29;2.18
2024-09-01;1103;"puls24.at";service;OK;1110415;15.664;1417307;2882063;5871291;87.32;186;03:06;2.04
2024-09-01;1395;"motorrad-magazin.at";service;OK;3911;0.055;24955;33467;44548;23.25;76;01:16;1.33
2024-09-01;1525;"hektar.com";service;OK;2965;0.042;8668;10164;20831;69.41;87;01:27;2.05
2024-10-01;2;"ausschreibung.at - Ausschreibungen für die Bauwirtschaft";service;OK;1599;0.023;7842;24480;113978;94.44;288;04:48;4.66
2024-10-01;3;"vienna.at - VIENNA ONLINE";service;OK;577243;8.143;601292;1314010;2536182;91.08;139;02:19;1.93
2024-10-01;4;"vol.at - VORARLBERG ONLINE";service;OK;1144244;16.141;1387864;10973573;32950576;91.88;313;05:13;3.00
2024-10-01;8;"bdb.at - BAUDATENBANK.AT - Partner der Bauwirtschaft";service;OK;3062;0.043;10554;13962;30444;77.62;107;01:47;2.18
2024-10-01;13;"gastro.news - Gastro News";service;NO_DATA;;;;;;;;;
2024-10-01;14;"derstandard.at - derStandard.at";service;OK;2954472;41.677;5735308;31073246;125655679;86.17;432;07:12;4.04
2024-10-01;18;"elektro.at ";service;OK;4173;0.059;3079;7513;15926;84.84;185;03:05;2.12
2024-10-01;20;"falter.at ";service;OK;253524;3.576;373162;664486;1493646;79.19;225;03:45;2.25
2024-10-01;27;"fondsprofessionell.at - FONDS professionell";service;OK;28579;0.403;41294;79878;283856;73.93;222;03:42;3.55
2024-10-01;29;"gmx.at - GMX.at";service;OK;2449528;34.554;3148884;78494750;401971675;94.82;357;05:57;5.12
2024-10-01;30;"gmx.net - GMX.at";service;OK;1400147;19.751;2011658;14023352;122767309;91.01;398;06:38;8.75
2024-10-01;34;"heute.at";service;OK;3182701;44.896;5003584;26728664;98131021;92.42;244;04:04;3.67
2024-10-01;37;"industriemagazin.at - Das österreichische Industriemagazin";service;OK;56693;0.8;79451;100391;148175;68.47;122;02:02;1.48
2024-10-01;38;"kosmo.at";service;OK;44387;0.626;106495;200204;295285;78.50;108;01:48;1.47
2024-10-01;40;"kronehit.at";service;OK;136244;1.922;200477;517650;1165748;85.62;209;03:29;2.25
2024-10-01;42;"netdoktor.at";service;OK;376731;5.314;405864;558544;877352;94.58;111;01:51;1.57
2024-10-01;46;"autorevue.at";service;OK;87753;1.238;185155;214908;296607;44.06;76;01:16;1.38
2024-10-01;47;"gusto.at";service;OK;299178;4.22;426516;598405;885286;66.28;176;02:56;1.48
2024-10-01;48;"news.at";service;OK;273943;3.864;303368;473011;8280812;87.74;197;03:17;17.51
2024-10-01;49;"trend.at";service;OK;100399;1.416;110741;156789;242854;73.41;115;01:55;1.55
2024-10-01;50;"tv-media.at";service;OK;180809;2.551;237569;1185144;4523002;92.25;162;02:42;3.82
2024-10-01;51;"woman.at ";service;OK;124743;1.76;178671;229690;369804;57.66;76;01:16;1.61
2024-10-01;54;"noen.at - NÖN";service;OK;998303;14.082;1139312;4294145;22476314;96.73;165;02:45;5.23
2024-10-01;57;"oe24.at";service;OK;3484520;49.154;6580319;24864974;138578587;86.83;199;03:19;5.57
2024-10-01;58;"wetter.at";service;OK;639206;9.017;709198;1395725;3854357;83.85;133;02:13;2.76
2024-10-01;64;"nachrichten.at - Nachrichten.at";service;OK;1475203;20.81;1955811;8728040;29542852;93.70;241;04:01;3.38
2024-10-01;67;"orf.at";service;NO_DATA;;;;;;;;;
2024-10-01;80;"salzburg24.at";service;OK;753336;10.627;917083;5030167;25086967;93.76;219;03:39;4.99
2024-10-01;81;"sn.at - Salzburger Nachrichten";service;OK;804755;11.352;1078767;2790627;15037359;89.39;216;03:36;5.39
2024-10-01;83;"diepresse.com";service;OK;1433180;20.217;1933192;7274942;20962691;90.04;258;04:18;2.88
2024-10-01;84;"kleinezeitung.at";service;OK;2177512;30.717;3571637;19604973;99276237;94.24;281;04:41;5.06
2024-10-01;87;"ichkoche.at";service;OK;703633;9.926;1158436;1798867;3504535;75.44;193;03:13;1.95
2024-10-01;88;"ligaportal.at";service;OK;809672;11.422;965973;9060562;67770862;97.00;470;07:50;7.48
2024-10-01;94;"servustv.com";service;OK;613565;8.655;1197030;2556452;3838293;61.49;243;04:03;1.50
2024-10-01;96;"bergwelten.com";service;OK;138184;1.949;461133;595051;878128;32.48;149;02:29;1.48
2024-10-01;97;"servus.com";service;OK;241617;3.408;503522;675065;1062425;51.90;143;02:23;1.57
2024-10-01;98;"speedweek.com";service;OK;185872;2.622;1063146;4368550;8683012;15.38;254;04:14;1.99
2024-10-01;103;"skysportaustria.at - Sky Österreich";service;OK;411355;5.803;478962;1427505;5048080;95.82;190;03:10;3.54
2024-10-01;105;"solidbau.at - SOLID - Wirtschaft und Technik am Bau";service;OK;8618;0.122;8048;12269;20164;84.03;133;02:13;1.64
2024-10-01;107;"laola1.at";service;OK;851528;12.012;1079603;5278718;16390344;90.19;241;04:01;3.10
2024-10-01;110;"springermedizin.at - Springer Medizin";service;OK;5007;0.071;29513;54098;73385;28.32;50;00:50;1.36
2024-10-01;112;"atv.at";service;OK;164000;2.313;149813;246257;642903;90.24;163;02:43;2.61
2024-10-01;113;"prosieben.at - ProSieben.at";service;OK;315141;4.445;325848;446065;633537;97.34;178;02:58;1.42
2024-10-01;114;"puls4.com";service;OK;58674;0.828;38954;56764;122012;88.50;132;02:12;2.15
2024-10-01;115;"sat1.at";service;OK;218663;3.085;218366;381120;864806;97.77;208;03:28;2.27
2024-10-01;116;"sixx.at";service;OK;27409;0.387;26597;35906;67886;97.60;131;02:11;1.89
2024-10-01;117;"songtexte.com";service;OK;268031;3.781;299397;424797;748155;98.14;191;03:11;1.76
2024-10-01;118;"wetter.com";service;OK;1046845;14.767;1187566;4619856;13505949;94.15;166;02:46;2.92
2024-10-01;122;"tips.at";service;OK;1017699;14.356;1097646;2760248;4326044;94.69;164;02:44;1.57
2024-10-01;123;"regionaljobs.at";service;OK;31473;0.444;32084;44275;160486;78.36;187;03:07;3.62
2024-10-01;126;"tt.com";service;OK;1162191;16.394;1898850;7005998;20708972;86.38;202;03:22;2.96
2024-10-01;128;"k.at";service;OK;65610;0.926;227245;261592;331990;24.48;85;01:25;1.27
2024-10-01;129;"profil.at";service;OK;287060;4.049;362200;567974;1009195;87.29;207;03:27;1.78
2024-10-01;131;"events.at";service;OK;110793;1.563;114128;129489;291729;88.40;115;01:55;2.25
2024-10-01;132;"film.at";service;OK;2929;0.041;46199;54718;82768;46.39;56;00:56;1.51
2024-10-01;133;"futurezone.at - FUTUREZONE.at";service;OK;243903;3.441;468188;975935;1829249;62.00;213;03:33;1.87
2024-10-01;134;"kurier.at - KURIER.at";service;OK;1988032;28.044;3129949;10347729;23929779;84.52;217;03:37;2.31
2024-10-01;146;"tvheute.at - das TV-Magazin";service;OK;414255;5.844;452988;2263701;8153509;91.02;172;02:52;3.60
2024-10-01;148;"willhaben.at";service;OK;3671193;51.787;6106414;82836960;1306642817;93.34;563;09:23;15.77
2024-10-01;151;"MeinBezirk.at";service;OK;2516666;35.501;3689371;11888751;89472163;96.14;150;02:30;7.53
2024-10-01;177;"bvz.at";service;OK;257126;3.627;247413;553044;2299903;96.50;140;02:20;4.16
2024-10-01;179;"krone.at";service;OK;3390785;47.832;5520713;50646662;175716923;90.67;340;05:40;3.47
2024-10-01;184;"arboe.at";service;OK;0;0;0;5;13;100.00;67;01:07;2.60
2024-10-01;188;"tele.at";service;OK;163826;2.311;170607;703375;2090135;92.81;175;02:55;2.97
2024-10-01;230;"miss.at";service;OK;0;0;0;3;3;66.67;0;00:00;1.00
2024-10-01;349;"mail.a1.net";service;OK;82206;1.16;79203;445563;2033942;93.42;230;03:50;4.56
2024-10-01;376;"world.a1.net";service;OK;112091;1.581;101708;904594;1747253;97.55;498;08:18;1.93
2024-10-01;391;"yesss.at";service;OK;0;0;73;1042;1557;96.66;163;02:43;1.49
2024-10-01;416;"freizeit.at";service;OK;209710;2.958;323917;488126;656775;72.97;140;02:20;1.35
2024-10-01;454;"automotive.at";service;OK;2905;0.041;6077;6906;15007;58.45;74;01:14;2.17
2024-10-01;455;"die-wirtschaft.at";service;OK;5075;0.072;3453;4107;9139;82.15;121;02:01;2.23
2024-10-01;456;"gast.at";service;OK;7177;0.101;12245;13434;28826;83.54;106;01:46;2.15
2024-10-01;457;"handwerkundbau.at";service;OK;4833;0.068;16574;19818;44376;69.17;107;01:47;2.24
2024-10-01;458;"trafikantenzeitung.at";service;OK;8451;0.119;8768;9997;22281;71.25;84;01:24;2.23
2024-10-01;494;"exxpress.at";service;OK;376866;5.316;408341;1409935;3484868;86.42;254;04:14;2.47
2024-10-01;533;"MeinMed.at";service;OK;122646;1.73;553885;631327;766158;19.57;103;01:43;1.21
